match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_manager_city,home_style,home_tactics,away_manager,away_gender,away_date,away_manager_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert,home_city,away_city
133e795d,2023-04-03 21:00,Albacete,Las Palmas,34.0,66.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,García Pimienta,Male,1974-08-01,"Barcelona, Spain",Desarrollo Juvenil,4-3-3,Estadio Carlos Belmonte,13006.0,"Albacete, Spain",Aitor Gorostegui,Javier Merino Sánchez,Ion Rodríguez Portela,Jorge Tárraga Lajara,Gorka Sagues,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Albacete, Spain","Las Palmas de Gran Canaria, Spain"
135d0766,2022-02-27 16:00,Sporting Gijón,Zaragoza,52.0,48.0,José Luis Martí,Male,1964-03-17,"Barcelona, Spain",Táctico,4-3-3,Juan Ignacio Martínez,Male,1964-02-17,"Cieza, Spain",Táctico,4-4-2,Estadio Municipal El Molinón,15470.0,"Gijón, Spain",Jon González,David Pérez,Aitor Moleón,Fernando Román,Daniel Trujillo,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Gijón, Spain","Zaragoza, Spain"
1375032b,2023-08-20 17:00,Oviedo,Racing Ferrol,59.0,41.0,Álvaro Cervera,Male,1965-11-20,"Madrid, Spain",Defensivo,4-2-3-1,Cristóbal Parralo,Male,1972-04-17,"Madrid, Spain",Defensivo,4-4-2,Estadio Carlos Tartiere,17102.0,"Oviedo, Spain",Daniel Trujillo,Fernando Estela,Marcos Barroso Galán,Manuel Pozueta,Adrián Cordero,Segunda División,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Oviedo, Spain","Ferrol, Spain"
137fe786,2023-05-14 18:30,Albacete,Alavés,43.0,57.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Estadio Carlos Belmonte,15633.0,"Albacete, Spain",José López,Abraham Pérez,David Ortiz,Abraham Domínguez,David Pérez,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Albacete, Spain","Vitoria-Gasteiz, Spain"
1381f502,2021-08-14 19:30,Girona,Amorebieta,56.0,44.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Íñigo Vélez,Male,1988-03-14,"Getxo, Spain",Desarrollo Juvenil,4-3-3,Estadi Municipal de Montilivi,1817.0,"Girona, Spain",David Gálvez,Guillermo Santiago,David Bernal Martín,Miguel Sesma,Daniel Ocón,Segunda División,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Girona, Spain","Amorebieta-Etxano, Spain"
13871c3b,2022-04-16 16:00,Leganés,Málaga,50.0,50.0,Mehdi Nafti,Male,1978-11-28,"Marseille, Francia",Táctico,4-2-3-1,Pablo Guede,Male,1974-11-02,"Buenos Aires, Argentina",Ofensivo,4-2-3-1,Estadio Municipal de Butarque,5169.0,"Leganés, Spain",Aitor Gorostegui,Javier Merino Sánchez,Javier Garrido Concha,Rubén Ruipérez,Iñaki Bikandi,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Leganés, Spain","Málaga, Spain"
139e63cd,2022-10-15 17:45,Athletic Club,Barcelona,31.0,69.0,Iraia Iturregi,Female,1976-07-24,"Bilbao, Spain",Táctico,4-3-3,Jonatan Giráldez,Male,1987-02-05,"San Sebastián, Spain",Ofensivo,4-3-3,Instalaciones de Lezama Campo 2,,"Lezama, Spain",Manuel Pascali,Alex Teixeira,Adriana García Fernández,Patricia Cosma Haiduc,,Liga F,Female,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,,"Bilbao, Spain","Barcelona, Spain"
13bb0b01,2021-10-28 21:30,Levante,Atlético Madrid,36.0,64.0,Javier Pereira,Male,1978-02-08,"León, Spain",Pragmático,4-2-3-1,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Estadio Ciudad de Valencia,16298.0,"Valencia, Spain",Pablo González,Alfredo Rodríguez,Israel Bárcena,Juan Campos,Xavi Estrada,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Valencia, Spain","Madrid, Spain"
13c6e8f3,2022-10-13 19:00,Ibiza,Eibar,40.0,60.0,Javier Baraja,Male,1978-07-12,"San Sebastián, Spain",Ofensivo,4-3-3,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Estadio Municipal de Can Misses,2657.0,"Ibiza, Spain",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Fulgencio Madrid Martínez,Víctor Areces,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Ibiza, Spain","Eibar, Spain"
13c80e04,2021-11-07 18:15,Cartagena,Málaga,49.0,51.0,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Estadio Municipal Cartagonova,7591.0,"Cartagena, Spain",Dámaso Arcediano,Moisés Mateo,Aitor Moleón,Andrés Fuentes,Daniel Ocón,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Cartagena, Spain","Málaga, Spain"
13cea9c8,2023-05-06 16:15,CD Mirandés,Racing Sant,57.0,43.0,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Estadio Municipal de Anduva,4350.0,"Miranda de Ebro, Spain",Daniel Trujillo,Fernando Estela,Ricardo Landrove,Rubén Ruipérez,Iñaki Bikandi,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Miranda de Ebro, Spain","Santander, Spain"
13db7347,2022-12-04 16:15,Racing Sant,Lugo,59.0,41.0,Guillermo Fernández,Male,1982-07-10,"Madrid, Spain",Pragmático,4-4-2,Francisco Justo,Male,1985-03-10,"Vigo, Spain",Ofensivo,4-2-3-1,Campos de Sport de El Sardinero,10451.0,"Santander, Spain",Rafael Sánchez,Manuel López,Jesús Mira,Antonio Alberola Rojas,Daniel Ocón,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Santander, Spain","Lugo, Spain"
13f82512,2022-12-04 21:00,Levante,Málaga,59.0,41.0,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Pepe Mel,Male,1963-02-28,"Madrid, Spain",Defensivo,4-4-2,Estadio Ciudad de Valencia,11461.0,"Valencia, Spain",Álvaro Moreno,Rodrigo Blázquez Sánchez,Miguel Ortuño,David Cambronero,Francisco Hernández,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Valencia, Spain","Málaga, Spain"
140f4110,2021-09-19 21:00,Valencia,Real Madrid,39.0,61.0,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Estadio de Mestalla,26689.0,"Valencia, Spain",Pablo González,Alfredo Rodríguez,Israel Bárcena,Rubén Ruipérez,Ignacio Iglesias,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Valencia, Spain","Madrid, Spain"
14191ed5,2022-12-17 16:15,CD Mirandés,Ponferradina,43.0,57.0,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,David Gallego,Male,1971-06-17,"Vilobí d'Onyar, Spain",Táctico,4-3-3,Estadio Municipal de Anduva,2698.0,"Miranda de Ebro, Spain",Iván Caparrós,Javier García Lorenzo,Christian García,Miguel González,David Pérez,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Miranda de Ebro, Spain","Ponferrada, Spain"
14214742,2023-03-04 18:30,Mallorca,Elche,56.0,44.0,Javier Aguirre,Male,1958-12-01,"Mexico City, México",Pragmático,4-4-2,Pablo Machín,Male,1975-04-07,"Soria, Spain",Táctico,3-5-2,Iberostar Estadi,14065.0,"Palma, Spain",José Luis Munuera,Iñigo Prieto,Antonio Martínez,José Martínez,David Medié,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Palma de Mallorca, Spain","Elche, Spain"
147957d1,2022-01-10 21:00,Oviedo,Eibar,46.0,54.0,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Estadio Carlos Tartiere,7614.0,"Oviedo, Spain",Juan Pulido,Josep Bordoy,Christian Valverde,Alejandro Perdomo,Daniel Trujillo,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Oviedo, Spain","Eibar, Spain"
149141f2,2024-02-03 14:00,Valencia,Almería,48.0,52.0,Rubén Baraja,Male,1975-07-11,"Valladolid, Spain",Táctico,4-2-3-1,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Estadio de Mestalla,42877.0,"Valencia, Spain",Alejandro Muñíz,Eliana Fernández,Fabián Blanco,Manuel Pozueta,Santiago Jaime,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Valencia, Spain","Almería, Spain"
1499bc84,2023-10-04 18:00,Athletic Club,Granada,43.0,57.0,Miguel Britos,Male,1984-10-17,"Maldonado, Uruguay",Defensivo,4-4-2,Roger Lamesa Grau,Male,1982-06-05,"Barcelona, Spain",Ofensivo,4-3-3,Estadio Santa María de Lezama,,"Bilbao, Spain",Beatriz Cuesta Arribas,,,Jean,,Liga F,Female,2023-2024,AFC Master Referee Certification,,,FIFA Elite Referee Certification,,"Bilbao, Spain","Granada, Spain"
14b63531,2022-12-07 20:00,Tenerife,Alavés,48.0,52.0,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Estadio Heliodoro Rodríguez Lopéz,6749.0,"Santa Cruz de Tenerife, Spain",Adrián Cordero,Gonzalo López,Víctor Jara Cordobés,José Martínez,Víctor Areces,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Tenerife, Spain","Vitoria-Gasteiz, Spain"
14c4a345,2023-01-15 16:15,CD Mirandés,Lugo,57.0,43.0,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Francisco Justo,Male,1985-03-10,"Vigo, Spain",Ofensivo,4-2-3-1,Estadio Municipal de Anduva,2648.0,"Miranda de Ebro, Spain",Víctor García Verdura,Unai García,Sergi López,Manuel Pozueta,Iñaki Bikandi,Segunda División,Male,2022-2023,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Miranda de Ebro, Spain","Lugo, Spain"
14d38d9d,2021-11-21 16:15,Granada,Real Madrid,32.0,68.0,Robert Moreno,Male,1977-09-19,"L'Hospitalet de Llobregat, Spain",Ofensivo,4-3-3,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Estadio Nuevo Los Cármenes,17460.0,"Granada, Spain",Juan Martínez,Miguel Martínez,Aitor Villate,Jorge Tárraga Lajara,Xavi Estrada,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Granada, Spain","Madrid, Spain"
14ee3d3f,2022-04-10 14:00,Fuenlabrada,Huesca,53.0,47.0,Sandoval Snow,Male,1968-04-16,"Humanes, Spain",Ofensivo,4-4-2,Xisco Snow,Male,1976-05-06,"Petra, Spain",Ofensivo,4-3-3,Estadio Fernando Torres,2354.0,"Fuenlabrada, Spain",Alejandro Quintero,Víctor Jara Cordobés,José García,Carlos Fernández Buergo,Víctor Areces,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Fuenlabrada, Spain","Huesca, Spain"
1542d512,2022-04-09 21:00,Real Madrid,Getafe,68.0,32.0,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Quique Flores,Male,1965-02-23,"Madrid, Spain",Pragmático,4-2-3-1,Estadio Santiago Bernabéu,50740.0,"Madrid, Spain",César Soto,Iker De Francisco,Carlos Álvarez,Jorge Tárraga Lajara,José González,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Madrid, Spain","Getafe, Spain"
1544fd67,2021-10-31 14:00,Fuenlabrada,Girona,51.0,49.0,José Luis Oltra,Male,1969-03-05,"Valencia, Spain",Ofensivo,4-3-3,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Estadio Fernando Torres,1627.0,"Fuenlabrada, Spain",Aitor Gorostegui,Javier Merino Sánchez,Eliana Fernández,Jorge Díaz,Iñaki Bikandi,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Fuenlabrada, Spain","Girona, Spain"
157227b5,2022-01-03 21:00,Alcorcón,Málaga,43.0,57.0,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Estadio Santo Domingo,1111.0,"Alcorcón, Spain",Rafael Sánchez,Sergi López,Javier Garrido Concha,Armando Ramo Andrés,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Alcorcón, Spain","Málaga, Spain"
1580d1a1,2022-12-04 18:30,Eibar,Huesca,66.0,34.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Estadio Municipal de Ipurúa,5084.0,"Eibar, Spain",Luis Milla,Roberto Tejero,Iván Ríos,Fernando Bueno Prieto,Víctor Areces,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Eibar, Spain","Huesca, Spain"
158445e5,2024-02-03 16:15,CD Mirandés,Villarreal B,56.0,44.0,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,Miguel Álvarez,Male,1964-11-15,"Castro Urdiales, Spain",Desarrollo Juvenil,4-3-3,Estadio Municipal de Anduva,2936.0,"Miranda de Ebro, Spain",Álvaro Moreno,Rodrigo Blázquez Sánchez,Mario Martín-Consuegra,Pablo Monterrubio,David Gálvez,Segunda División,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Miranda de Ebro, Spain","Villarreal, Spain"
1587e2a3,2021-10-02 16:15,Mallorca,Levante,52.0,48.0,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Paco López,Male,1967-06-01,"Silla, Spain",Ofensivo,4-3-3,Iberostar Estadi,11803.0,"Palma, Spain",Alejandro Muñíz,Marcos Cerdán Aguilar,Ignacio Alonso,Manuel Orellana,José González,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Palma de Mallorca, Spain","Valencia, Spain"
15bdf085,2023-04-01 21:00,Elche,Barcelona,41.0,59.0,Sebastián Becaccece,Male,1981-01-01,"Rosario, Argentina",Táctico,4-3-3,Xavi Snow,Male,1980-01-25,"Terrassa, Spain",Desarrollo Juvenil,4-3-3,Estadio Manuel Martínez Valero,28142.0,"Elche, Spain",Carlos del Cerro,Guadalupe Porras,Gonzalo García,Jorge Díaz,Ricardo de Burgos,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Elche, Spain","Barcelona, Spain"
15d7c32a,2021-09-04 17:15,Tenerife,Ponferradina,42.0,58.0,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Bolo Snow,Male,1970-10-28,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio Heliodoro Rodríguez Lopéz,6940.0,"Santa Cruz de Tenerife, Spain",Francisco Hernández,Judit Romano,Álvaro González Narváez,Aimar Velasco,Iñaki Bikandi,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Tenerife, Spain","Ponferrada, Spain"
15fc207b,2023-01-25 19:00,Alavés,Real Madrid,34.0,66.0,Iñigo Juaristi,Male,1980-11-25,"Bilbao, Spain",Defensivo,4-4-2,Alberto Toril,Male,1973-03-27,"La Algaba, Spain",Desarrollo Juvenil,4-3-3,Ciudad Deportiva José Luis Compañón,,"Logroño, Spain",Elena Peláez Arnillas,Adriana García Fernández,Estefanía Benito Benito,Josefa Sánchez Gómez,,Liga F,Female,2022-2023,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,,"Vitoria-Gasteiz, Spain","Madrid, Spain"
15fda1a8,2022-08-14 17:30,Racing Sant,Villarreal B,45.0,55.0,Guillermo Fernández,Male,1982-07-10,"Madrid, Spain",Pragmático,4-4-2,Miguel Álvarez,Male,1964-11-15,"Castro Urdiales, Spain",Desarrollo Juvenil,4-3-3,Campos de Sport de El Sardinero,11661.0,"Santander, Spain",Alejandro Quintero,Víctor Jara Cordobés,José García,Eder Mallo,Eduardo Prieto,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Santander, Spain","Villarreal, Spain"
164b0160,2022-11-01 16:15,Zaragoza,FC Andorra,38.0,62.0,Juan Carlos Carcedo,Male,1972-05-04,"Mont-de-Marsan, Francia",Táctico,4-2-3-1,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Estadio de la Romareda,20846.0,"Zaragoza, Spain",Rafael Sánchez,Manuel López,Aitor Moleón,Álvaro Rodríguez,Eduardo Prieto,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Zaragoza, Spain","Andorra la Vella, Andorra"
1682a2ec,2021-10-23 21:00,Leganés,Tenerife,62.0,38.0,Asier Garitano,Male,1970-02-20,"Bergara, Spain",Táctico,4-2-3-1,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Estadio Municipal de Butarque,6454.0,"Leganés, Spain",Oliver De La Fuente,Daniel Pescador,Samuel García,Mateo Busquets,David Pérez,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Leganés, Spain","Tenerife, Spain"
168e872a,2022-10-09 18:30,Albacete,Tenerife,46.0,54.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Estadio Carlos Belmonte,9344.0,"Albacete, Spain",Jon González,David Pérez,Ángel Munuera Montero,Carlos Muñiz Muñoz,Iñaki Bikandi,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Albacete, Spain","Tenerife, Spain"
16933d0d,2023-08-28 19:00,Eldense,Eibar,40.0,60.0,Fernando Estévez,Male,1963-02-22,"Jaén, Spain",Pragmático,4-4-2,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Estadio Municipal Nuevo Pepico Amat,4356.0,"Elda, Spain",Miguel González,Judit Romano,Daniel Novoa,Alejandro Ojaos,José Guzmán,Segunda División,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Elda, Spain","Eibar, Spain"
16accf14,2024-02-17 18:30,Celta Vigo,Barcelona,34.0,66.0,Rafael Benítez,Male,1960-04-16,"Madrid, Spain",Defensivo,4-2-3-1,Xavi Snow,Male,1980-01-25,"Terrassa, Spain",Desarrollo Juvenil,4-3-3,Estadio de Balaídos,23096.0,"Vigo, Spain",Juan Pulido,José Escuela,Ignacio Alonso,Fernando Román,Valentín Pizarro,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Vigo, Spain","Barcelona, Spain"
16b9ac5f,2023-11-25 21:00,Atlético Madrid,Mallorca,68.0,32.0,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Javier Aguirre,Male,1958-12-01,"Mexico City, México",Pragmático,4-4-2,Estadio Cívitas Metropolitano,58119.0,"Madrid, Spain",Juan Martínez,Diego Barbero,Miguel Martínez,Aimar Velasco,Juan Pulido,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Madrid, Spain","Palma de Mallorca, Spain"
