id,cost,exclusive,PlacementDate,placement_type,type_description,ads,building,programme,post
311,184000,2023-02-12 06:23:30,1,Native Advertising,Ads that match the form and function of the platform on which they appear.,4432,Racing Ferrol - SoccerSphere,Ceuta Radio - Evening Echoes,
311,184000,2023-02-12 06:23:30,1,Native Advertising,Ads that match the form and function of the platform on which they appear.,6516,,,
311,184000,2023-02-12 06:23:30,1,Native Advertising,Ads that match the form and function of the platform on which they appear.,9784,,Andalucía TV - Behind the Headlines,20236
311,184000,2023-02-12 06:23:30,1,Native Advertising,Ads that match the form and function of the platform on which they appear.,7484,Alhama - SoccerSphere,,17651
311,184000,2023-02-12 06:23:30,1,Native Advertising,Ads that match the form and function of the platform on which they appear.,8980,Alhama - TurfTrends Emporium,,
311,184000,2023-02-12 06:23:30,1,Native Advertising,Ads that match the form and function of the platform on which they appear.,10288,,Andalusia News - Behind the Headlines,16139
312,56000,2024-01-15 03:29:35,0,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,2849,,SportsNews FM - Smooth Sounds,
312,56000,2024-01-15 03:29:35,0,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,7665,Madrid CFF - CornerKick Collections,CulturalChronicle TV - Sports Talk,14033
312,56000,2024-01-15 03:29:35,0,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,6081,Athletic Club - CornerKick Collections,,22049
312,56000,2024-01-15 03:29:35,0,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,6642,,BalonmanoFM - Funky Fusion,20151
312,56000,2024-01-15 03:29:35,0,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,10992,Racing Sant - PitchPerfect Provisions,,14249
313,29500,2024-09-12 01:49:11,0,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4996,,CulturalChronicle TV - Global News Roundup,
313,29500,2024-09-12 01:49:11,0,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",10338,Burgos - CornerKick Collections,FútbolRadio - Afternoon Harmony,16383
313,29500,2024-09-12 01:49:11,0,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4436,,,14721
313,29500,2024-09-12 01:49:11,0,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",8398,,Valencia TV pure - Sports Insight,19377
313,29500,2024-09-12 01:49:11,0,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",9822,UDG Tenerife - PitchPerfect Provisions,,
313,29500,2024-09-12 01:49:11,0,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",2692,,AtletismoVision - SportsZone,21477
314,248000,2017-09-15 14:51:55,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,1403,Lugo - KickOff Kits,,
314,248000,2017-09-15 14:51:55,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,1695,,,
314,248000,2017-09-15 14:51:55,0,Geotargeted Ads,Ads delivered to users based on their geographic location.,10026,Betis - CornerKick Collections,Barcelona Channel - Sports Spectacle,
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,7104,Fuenlabrada - CornerKick Collections,Rioja Vision - Sports Talk,
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,10426,Leganés - Referee's Choice Sports,,12918
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,6337,,Galicia Radio Viva - Twilight Tunes,16439
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,5315,,EsquíExtreme TV - News Today,13410
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,5685,,CazaPesca TV - Breaking News,13734
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,8661,,Murcia Vision - Magazine Showcase,
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,8868,,,12348
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,7599,,Costa Vision - SportsZone,18916
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,10783,Valencia - NetBound Sports,CrimeAlert Radio - Nighttime Serenade,20631
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,5680,,Sevilla Sonora - Midday Mix,16313
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,3890,Burgos - Referee's Choice Sports,Canarias TV - Global News Roundup,
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,3294,,,16043
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,7637,,,18341
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9053,,,
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9442,Girona - PitchSide Pro Shop,,18137
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,10048,Sevilla - Striker's Style Outlet,,14193
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,2869,Betis - GoalLine Gear,WeatherUpdate TV - Travel Magazine,16057
315,98500,2019-07-22 00:17:17,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,8764,,Rioja Radio - Retro Rewind,15516
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",10145,Granada - NetBound Sports,WeatherUpdate Radio - Classic Countdown,
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",1945,Espanyol - CornerKick Collections,BasketVision - Sports Spectacle,
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",8139,,Canarias TV - Sports Spectacle,
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",4661,,,
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",6183,Celta Vigo - PitchSide Pro Shop,LocalPress TV - Daily News Recap,14436
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",3504,Ponferradina - PitchPerfect Provisions,ActualidadRadio - Rockin' Rhythms,20006
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",4825,Burgos - GoalLine Gear,BalonmanoVision - Sports Highlights,22316
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",2636,Madrid CFF - Referee's Choice Sports,SportsNews FM - Latin Lounge,12975
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",10418,Sporting Huelva - NetBound Sports,,13320
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",3949,Girona - GoalLine Gear,WeatherUpdate TV - Magazine Live,20077
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",9530,Eldense - TurfTrends Emporium,Andalusia News - SportsZone,14357
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",8002,,WeatherUpdate Radio - Evening Echoes,17054
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",8433,Madrid CFF - Referee's Choice Sports,,21459
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",7470,Barcelona - SoccerSphere,NoticiasVision - Sports Talk,
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",6516,,EducationUpdate Radio - Sunrise Symphony,14444
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",2764,Málaga - CornerKick Collections,CiclismoTV - Global News Roundup,17267
316,20000,2023-03-21 06:35:04,0,Display Ads,"Visual ads, including images and text, on websites or buildings to attract user attention.",5288,Sporting Gijón - PitchSide Pro Shop,,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9381,Atlético Madrid - KickOff Kits,,20879
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,5092,,,19156
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9444,Zaragoza - GoalLine Gear,,20121
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,7425,Leganés - CornerKick Collections,,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9181,,,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,2764,Real Sociedad B - KickOff Kits,,17821
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,5982,,,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,5018,Lugo - NetBound Sports,EnvironmentFocus TV - Sports Buzz,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9567,,,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,2636,Valladolid - CornerKick Collections,,12564
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,9218,,Costa Vision - Feature Report,19962
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,4462,UDG Tenerife - PitchSide Pro Shop,AireAventura TV - Late Night Sports,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,4002,Burgos - PitchPerfect Provisions,WeatherUpdate TV - Sports Center,19011
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,10552,,,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,6985,,,15722
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,1062,,EsquíExtreme Radio - Rockin' Rhythms,
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,2495,,WeatherUpdate Radio - Sunrise Symphony,12879
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,8238,,,13136
317,301500,2024-09-01 09:19:11,1,Video Ads,Promotional content presented in video format on platforms like YouTube.,3124,Fuenlabrada - NetBound Sports,BreakingNow TV - Late Night Sports,
318,276500,2018-09-20 22:44:27,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,4231,,BreakingNow TV - Sports Center,22036
318,276500,2018-09-20 22:44:27,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,5552,Granada - KickOff Kits,,21018
318,276500,2018-09-20 22:44:27,1,  Ads,Displaying ads to users who have previously interacted with a website or app.,7619,Granada - TurfTrends Emporium,BasketVision - World News Tonight,19210
